RISM_ID,ID,200a_f
850795008,IT\ICCU\UBO\3875148,12 solfeggi | Rieschi
850795009,IT\ICCU\UBO\3875094,Solfeggi per voce di soprano | del maestro Giuseppe Aloisi napolitano
850795010,IT\ICCU\LO1\1369159,[Jugendzeit du bist der Fruhling | Alberto Gentili]
850795011,IT\ICCU\UBO\3871620,Bassi numerati | del P.dre Maestro Stanislao Mattei
850795013,IT\ICCU\VEA\1039077,Visas | Stefano Scodanibbio
850795016,IT\ICCU\VEA\1039090,Interlude | Gunther Schuller
850795017,IT\ICCU\VEA\1038962,Intersections | Richard Teitelbaum
850795018,IT\ICCU\UBO\3868988,Sinfonia a violino obbligato | di Vincenzo Bertocchi
850795019,IT\ICCU\VEA\1039174,To Ark | Grillo Ferdinando
850795020,IT\ICCU\LO1\1367303,[Ecco il mite e sereno ciel! | A. Gentili]
850795021,IT\ICCU\UBO\3868794,Sinfonia op. 25 | di Fed.o Bertocchi
850795022,IT\ICCU\VEA\1039093,Lamento in memoriam | [Paul Dessau]
850795023,IT\ICCU\VEA\1039049,"String quartet, n. 1 | Gunther Schuller"
850795024,IT\ICCU\VEA\1038931,2 pianostukken | Peter Jan Wagemans
850795025,IT\ICCU\VEA\1039318,Deserts 1. for 4 percussion players | Trevor Pearce
850795026,IT\ICCU\VEA\1039089,3. | Gunther Schuller
850795027,IT\ICCU\VEA\1039280,"Fiddlesticks for violin, viola, cello | Ronald Lubetary"
850795028,IT\ICCU\VEA\1039192,"Variantes, Coral, Leyenda | G. L. Gavilan"
850795029,IT\ICCU\VEA\1039084,[Composizioni] | Gunther Schuller
850795030,IT\ICCU\VEA\1039277,A bao a qu | Merca Capdevila
850795031,IT\ICCU\VEA\1039252,"Sonata per 3 violini, viola, violoncello, pianoforte e percussioni | Kari Rydman"
850795032,IT\ICCU\VEA\1039080,2. episodio | Stefano Scodanibbio
850795033,IT\ICCU\VEA\1039127,Twelve preludes for pianoforte | by Derek Healey
850795034,IT\ICCU\VEA\1039059,Three clarinet pieces | Will Ogdon
850795035,IT\ICCU\VEA\1039187,Trio basso fur Vla. Vc. Cb | Mauricio Sotelo
850795036,IT\ICCU\UBO\3868628,"Concerto per flauto, oboe, clarino, tromba op. 2 | di F. Bertocchi"
850795037,IT\ICCU\VEA\1039328,String quartet | James Porter
850795038,IT\ICCU\UBO\3870289,"Palestro polka, per concertino a fiato | di Augusto Massarenti"
850795039,IT\ICCU\VEA\1039201,Triptychon fur Streichorchester | Unsuk Chin
850795040,IT\ICCU\VEA\1039200,"Die Troerinnen fur drei Sangerinnen, Frauenchor & Orchester nach dem Text von Euripides | Unsuk Chin"
850795041,IT\ICCU\VEA\1039247,String trio | Richard Teitelbaum
850795042,IT\ICCU\VEA\1039002,String trio | Joan Yakkey
850795043,IT\ICCU\VEA\1039017,Dos canciones sobre texto de Ruben Martinez Villena | Carlos Malcolm
850795044,IT\ICCU\VEA\1039320,Canzone 1. fur solo flote | Unsuk Chin
850795045,IT\ICCU\VEA\1039263,Quartetto per archi | Ivan Spassov
850795046,IT\ICCU\VEA\1039255,Wiegenmusik | Helmut Lachenman
850795047,IT\ICCU\VEA\1039250,Equinoccio | Leni Alexander
850795048,IT\ICCU\VEA\1039204,Il tramonto della luna | Brian Howard
850795050,IT\ICCU\VEA\1039341,Aufzubrechen... ins Offene... | Wolfgang Motz
850795051,IT\ICCU\VEA\1039330,Fantasy for violin and piano | Todd Brief
850795053,IT\ICCU\VEA\1039145,Negrinho do pastoreio | Catunda Eunice
850795055,IT\ICCU\VEA\1039139,When it comes | David Bedford
850795056,IT\ICCU\VEA\1039185,Etoile | Grillo Ferdinando
850795058,IT\ICCU\VEA\1039008,Signals | Eduardo Bertola
850795059,IT\ICCU\VEA\1039269,Omaggio a Luigi Nono | Gyorgy Kurtag
850795060,IT\ICCU\VEA\1038992,Spectrogram | Bengt Hambraeus
850795061,IT\ICCU\VEA\1039136,Pikadon | David Bedford
850795062,IT\ICCU\UBO\3870271,Sinfonia per orchestra | di P. Baldoni
850795063,IT\ICCU\VEA\1039078,1. episodio | Stefano Scodanibbio
850795064,IT\ICCU\UBO\3868867,Grand concerto pour la harpe avec orchestre ad libitum composè et dédié a madame C. Biancour | par F.J. Naderman
850795065,IT\ICCU\VEA\1039206,Arrangement for orchestra | Cornelius Cardew
850795066,IT\ICCU\VEA\1039249,Tessimenti | Leni Alexander
850795067,IT\ICCU\VEA\1039019,Eclosion (para piano) | Carlos Malcolm
850795068,IT\ICCU\VEA\1039087,1. | Gunther Schuller
850795069,IT\ICCU\VEA\1039056,Un son para ninos antillanos (para 1 o 2 voces y piano o piano solo) | texto: Nicolas Guillen
850795070,IT\ICCU\VEA\1039125,Dotyky pre nastroje | Ladislav Kupkovic
850795071,IT\ICCU\VEA\1039088,2. | Gunther Schuller
850795072,IT\ICCU\VEA\1039085,[Composizione] | Gunther Schuller
850795073,IT\ICCU\VEA\1039153,De la Randa | Merce Capdevila
850795074,IT\ICCU\VEA\1039312,Voltes al sol | Merca Capdevila
850795075,IT\ICCU\VEA\1039045,Two movements for orchestra | Asher Ben-Yohanan
850795076,IT\ICCU\VEA\1039259,Geschaftsbericht 1-3 | Paul Dessau
850795077,IT\ICCU\VEA\1039129,Es melden sich die Gefallenen der asiatischen Legionen | Paul Dessau
850795078,IT\ICCU\VEA\1038969,"3. ""Earth's answer"" for Soprano, Baritono, and Chamber Ensemble | text: William Blake"
850795079,IT\ICCU\VEA\1039676,Psalm 130 for mixed chorus a capella (six voices) | by Arnold Schoenberg
850795080,IT\ICCU\VEA\1039323,Spektra fur drei Celli | Unsuk Chin
850795081,IT\ICCU\VEA\1039313,Quintet for woodwind instruments (Der Wahrheit gewidmet) | Atli Ingolfsson
850795082,IT\ICCU\VEA\1039264,Kafka Fragmente IV 6. In Memoriam Johannis Pilinsky | Gyorgy Kurtag
850795083,IT\ICCU\VEA\1039094,Symphony for Brass and Percussion | Gunther Schuller
850795084,IT\ICCU\UBO\3868828,Concertino per corno e violoncello con accompagnamento d'orchestra op. 101 | di Federico Bertocchi
850795085,IT\ICCU\VEA\1039335,Concert etude for piano | Todd Brief
850795086,IT\ICCU\VEA\1039071,"Gestalten fur flote, violine und klavier | Unsuk Chin"
850795087,IT\ICCU\VEA\1038997,"Kyrie, Gloria | Joan Yakkey"
850795088,IT\ICCU\VEA\1039012,Tiempo y sueno | Silvia Leonor Alvarez de la Fuente
850795091,IT\ICCU\LO1\1367872,E si come al parir di prima sera | [A. Gentili]
850795092,IT\ICCU\LO1\1367873,[Fanciulla io so ch'è bella inver | Alberto Gentili]
850795093,IT\ICCU\LO1\1367874,Gelsomino | Parole e musica di Alberto Gentili
850795094,IT\ICCU\LO1\1369373,Messa Breve G.J. 1813 | di Giuseppe Jannacconi
850795095,IT\ICCU\UBO\3873064,Pot-pourri fantastici sopra alcune reminiscenze belliniane | di G. Masini
850795096,IT\ICCU\UBO\3872986,Sonnambula pot-pourri fantastico per flauto | di G. Masini
850795098,IT\ICCU\UBO\3872529,Delizie belliniane un pensiero sull'opera Norma per violino e piano | di A. Bartelloni
850795099,IT\ICCU\UBO\3872743,Palestro polka | di Augusto Massarenti
850795100,IT\ICCU\LO1\1367723,Coprifuoco | A. Gentili
850795101,IT\ICCU\LO1\1367725,Dolce pace.... | Musica di Alberto Gentili
850795103,IT\ICCU\UBO\3872877,Si j'etais Roi ouverture | par A. Adam
850795104,IT\ICCU\UBO\3873071,Fantasia per flauto con accompagn.to di grand'orchestra sul motivo Il segreto per esser felice | composta da G. Masini
850795106,IT\ICCU\UBO\3875075,36 solfeggi in chiave di soprano | del sig.r maestro Aprile
850795107,IT\ICCU\UBO\3872764,Les chaperons blancs | musique de D.F.E. Auber
850795108,IT\ICCU\VEA\1039832,Primer artifici | Merce Capdevila
850795110,IT\ICCU\VEA\1039807,Gramatges | Merce Capdevila
850795111,IT\ICCU\LO1\1368399,Ave Maria 4 Voci | Arcadelt
850795112,IT\ICCU\LO1\1367719,Canzon d'amor;Badighe ai veci | Alberto Gentili
850795113,IT\ICCU\UBO\3872863,Le Pré aux clercs opera comique en 3 actes | paroles de monsieur E. de Planard
850795114,IT\ICCU\LO1\1367986,Haydn's Symphonies scored by Clementi | Franz Joseph Haydn
850795115,IT\ICCU\UBO\3873073,Preludio 7. op. 28 di Chopin | riduzione per strumentini e corni di Ferruccio Benvenuto Busoni
850795116,IT\ICCU\UBO\3873033,Fantasia per flauto sopra un motivo del M° Donizzetti | di G[aetano] M[asini]
850795118,IT\ICCU\LO1\1367870,Erinnerung | [A. Gentili]
850795119,IT\ICCU\UBO\3872921,Il flauto magico dramma giocoso in 2 atti | di W. A. Mozart
850795120,IT\ICCU\MSM\0281954,Canzon d'amor | A. Gentili
850795121,IT\ICCU\LO1\1367751,Concerto pour Violoncelle Avec accompagnement d'Orchestre Oevre 101 | composé par Joseph Haydn
850795125,IT\ICCU\UBO\3872976,Fantasia brillante per flauto sopra motivi del m.o Donizetti | di G. M[asi]ni
850795128,IT\ICCU\VEA\1039837,Umhergetrieben-Aufgewilbelt | Wolfgang Rihm
850795129,IT\ICCU\UBO\3878579,O Santissima Vergine Maria. Canto popolare | di L. Gordigiani
850795130,IT\ICCU\UBO\3879078,Sotto al verone | di A. Bertocchi
850795131,IT\ICCU\UBO\3879001,T'amerò sempre!. Stornello in chiave di sol | di ... [Annibale Bertocchi]
850795132,IT\ICCU\LO1\1372556,[Pianto antico | Alberto Gentili]
850795133,IT\ICCU\UBO\3878570,Affetti di un fanciullo a sua madre. Arietta per canto | di Nicola Amici
850795135,IT\ICCU\LO1\1372537,Romanza | [A. Gentili]
850795136,IT\ICCU\UBO\3878319,50 preludi o passaggi di diversi generi e con diversi accenti in tutti i modi maggiori e minori composti per il flauto cilindrico alla Bohm | da E. Krakamp
850795137,IT\ICCU\LO1\1372550,Pianto antico | Musica di A. Gentili
850795138,IT\ICCU\UBO\3878642,In sì barbara sciagura... aria per soprano con cori nell'atto 2. dell'op. Semiramide | di G. Rossini
850795139,IT\ICCU\UBO\3878575,N. 5 ariette dell'abate Pietro Metastasio | poste in musica dal maestro Bonifazio Asioli per uso dei scolari di canto
850795140,IT\ICCU\UBO\3879008,Queta riposa | di A. Bertocchi
850795141,IT\ICCU\UBO\3879014,"Vieni, fuggiamo immemori... romanza in chiave di sol con accompagnamento di pianof.te | di A. Bertocchi"
850795142,IT\ICCU\LO1\1371913,12 Madrigali a due Voci con Basso continuo | di Antonio Lotti Caposcuola Veneziano
850795143,IT\ICCU\UBO\3879010,Cos'è un bacio? Stornello in chiave di sol con accomp. di piano | di A. Bertocchi
850795144,IT\ICCU\UBO\3878649,Angiol di Dio. Melodia espressamente composta dedicata alla celebre artista Sig.a Giuseppina Lemaire | da Federico Bertocchi
850795145,IT\ICCU\UBO\3878576,La fioraia di Firenze. Canzonetta per voce di soprano | di P. Casotti
850795146,IT\ICCU\LO1\1372542,Ondeggiano i letti di rose... | Alberto Gentili
850795147,IT\ICCU\UBO\3878651,Angiol di Dio melodia religiosa per contralto op. 77 | di Federico Bertocchi
850795148,IT\ICCU\UBO\3878039,La pendule capriccio fantastico per pianoforte op. 33 | di A. Fumagalli
850795149,IT\ICCU\LO1\1372553,Op. 11 N.1 | [Alberto Gentili]
850795150,IT\ICCU\LO1\1372533,Da Gabriele D'Annunzio | A. Gentili
850795151,IT\ICCU\LO1\1372547,Pianto antico | musica di A. Gentili
850795152,IT\ICCU\UBO\3878737,"Mestizia! Romanza per soprano, con accompagnamento di flauto, violino, e pianoforte | di A. Bertocchi"
850795153,IT\ICCU\UBO\3878646,Angiol di Dio melodia dedicata ed espressamente composta per la Sig.a Giuseppina Lemaire | da F. Bertocchi
850795154,IT\ICCU\LO1\1372199,Canzoni Madrigalesche ed Arie per Camera | di Benedetto Marcello
850795155,IT\ICCU\UBO\3878749,M'amerà? | di F. Bertocchi
850795156,IT\ICCU\UBO\3878751,Angiol di Dio melodia in chiave di soprano con accompagnamento di piano | di F. Bertocchi
850795157,IT\ICCU\UBO\3878719,I love but thee. Romanza per ... 1872 op. 79 | di F. Bertocchi
850795196,IT\ICCU\LO1\1375280,Arietta con Accompagnamento di Cembalo | di Ambrogio Minoja
850795298,IT\ICCU\UBO\3884288,Sinfonia nell’Orbo che ci vede | Del sig.r Maestro Generali
850795299,IT\ICCU\LO1\1378688,Concerto pour le Violoncelle | par B. Molique
850795301,IT\ICCU\UBO\3883389,Tre Waltzer per Piano-Forte | di  Niccola Frattesi
850795302,IT\ICCU\UBO\3883346,Tema con variazioni per Piano-Forte | composte da Niccola Frattesi
850795303,IT\ICCU\UBO\3884186,"Scena, e duetto Al mio dolce, e vivo ardore | Del sig. Maestro Giuseppe Farinelli"
850795304,IT\ICCU\UBO\3884142,Cavatina Sento a dir che senza amore | Del sig. maestro Giuseppe Farinelli
850795305,IT\ICCU\UBO\3883549,Aria per soprano intercalata nell'operetta Un viaggio in Africa | parole del cav. Ovidi
850795308,IT\ICCU\UBO\3884298,Sinfonia nell’Orbo che ci vede | Del sig.r Maestro Generali
850795309,IT\ICCU\LO1\1373098,Tantum ergo in Pastorale a due Canti | Melani
850795310,IT\ICCU\UBO\3879136,La mia bella se ciama Sofia... canzonetta in chiave di sol con accompagnamento di pianoforte | di Pietro Labriola
850795311,IT\ICCU\LO1\1373089,N 11 Canzonette con Accompagnamento di Piano e forte | Del Sig.r Simon Majer
850795312,IT\ICCU\UBO\3879130,"Non chiedere! Romanza per baritono con accompagnamento di piano, violino, e flauto | di A. Bertocchi"
850795313,IT\ICCU\UBO\3879093,"Dormi pur, sogna pur... romanza in chiave di violino con accomp. di pianoforte | per A. Bertocchi"
850795314,IT\ICCU\LO1\1373090,Recit.vo e Duetto Nell'Opera Adelasia ed Aleramo | Del Sig.r M.o Gian Simone Mayr
850795315,IT\ICCU\UBO\3879104,La festa è splendida... | di A. Bertocchi
850795316,IT\ICCU\LO1\1372974,Cum Sancto Spiritu | [Luigi] Mauri
850795317,IT\ICCU\UBO\3879098,La moglie del pescatore | di A. Bertocchi
850795318,IT\ICCU\LO1\1373094,Veni Creator a 3.e Voci | di Michele Melani
850795319,IT\ICCU\UBO\3885379,"Sei variazioni sopra il clavicembalo, o pianoforte | composte da Monsieur Gelinek"
850795322,IT\ICCU\UBO\3885391,Cavatina Al respirar quest’aura nell’Adelina | del sig. Pietro Generali
850795323,IT\ICCU\UBO\3885016,Il canto di Mignon | parole di Antonio Ghislanzoni
850795324,IT\ICCU\UBO\3885448,Otto variazioni per il piano-forte | composte da monsieur Gelinek
850795325,IT\ICCU\UBO\3883360,Tema con variazioni per Piano-Forte | composte da Niccola Frattesi
850795326,IT\ICCU\UBO\3884229,Di queste amare lacrime. Scena ed aria | del sig. Giuseppe Fortuna
850795327,IT\ICCU\UBO\3884870,Cauatina Tutti i gusti sono gusti 1807 | del Sig. Maestro Pietro Generali
850795328,IT\ICCU\UBO\3885040,Ideale melodia per mezzo soprano | di F. Paolo Tosti
850795329,IT\ICCU\UBO\3884897,Aria a Basso solo Nella Contessa di Colle Erboso | Del sig.r Maestro Pietro Generali
850795330,IT\ICCU\UBO\3885417,Aria con cori I sacri acciar brandite | del Sig.r Maestro Generali
850795331,IT\ICCU\UBO\3883536,"il canto del gondoliere. Romanza per tenore, con accomp.to di p.f. violini e fluato | di F. Bertocchi"
850795332,IT\ICCU\UBO\3882175,Scena e romanza com'è bello nell'opera Lucrezia Borgia | del maestro Donizetti
850795333,IT\ICCU\UBO\3883325,Variazioni per Piano-Forte | composte da Niccola Frattesi
850795334,IT\ICCU\UBO\3883334,"Variazioni per Clavicembalo, o Piano-Forte | di Niccola Frattesi"
850795335,IT\ICCU\UBO\3882246,Cavatina Casta diva nell'opera Norma | dell'immortale Bellini
850795336,IT\ICCU\LO1\1376451,Chez nous;Rondò;Ombra seguace | A. Gentili
850795337,IT\ICCU\UBO\3884281,Sonata per organo | Del sig.r Domenico Franzaroli
850795338,IT\ICCU\UBO\3883553,"Norma. Scena, e duetto atto 1. | [Bellini]"
850795339,IT\ICCU\UBO\3883554,Duetto In mia man alfin tu sei nell'opera La Norma | musica di V. Bellini
850795340,IT\ICCU\UBO\3882316,Scena e duetto Da quel dì che t'incontrai nella Linda. Per canto e piano | del M. Donizetti
850795341,IT\ICCU\UBO\3882760,Recitativo e duetto Se la vita ancor t'è cara nell'opera Semiramide | del M. Rossini
850795342,IT\ICCU\LO1\1376453,Visioni | A. Gentili
850795343,IT\ICCU\UBO\3881851,Aria Vivi tu te ne scongiuro nell'opera Anna Bolena | del M. Donizetti
850795344,IT\ICCU\UBO\3883416,Sonata per cembalo e violino | del Sig.r Raffaele Sirmen
850798454,IT\ICCU\UBO\3882283,Scena e duetto Gemma | [Gaetano Donizetti]
850798465,IT\ICCU\LO1\1376167,Serenatella | A. Gentili
850798466,IT\ICCU\LO1\1376175,Serenatina | [Alberto Gentili]
850798467,IT\ICCU\LO1\1376176,Serenatina | [Alberto Gentili]
850798468,IT\ICCU\UBO\3882469,E morta! Romanza per tenore | di G. Donizetti
850798469,IT\ICCU\UBO\3881828,N. 12 duetti da camera | dell'immortale FR. A. Giambattista Martini
850798470,IT\ICCU\UBO\3882286,Caro caro a me tu sei. Duetto nei Pazzi per progetto | del M. Donizetti
850798471,IT\ICCU\UBO\3882142,Preghiera nell'opera Gemma di Vergy | del Maes.o Gaetano Donizetti
850798473,IT\ICCU\MSM\0290228,Chez nous  | (S. Romani)
850798475,IT\ICCU\UBO\3881756,Coro e cavatina Bel raggio lusinghiero nell'opera Semiramide | del M.ro Rossini
850798476,IT\ICCU\UBO\3881752,Aria una voce poco fa Nel Barbiere di Siviglia | del Celebre Sig.r M.ro Rossini
850798478,IT\ICCU\UBO\3882228,Macbeth | posto in musica da Giuseppe Verdi e per grata memoria dedicato al suo amatissimo suocero Antonio Barezzi
850798479,IT\ICCU\UBO\3882452,Tebaldo e Isolina | opera di Morlacchi
850798480,IT\ICCU\UBO\3882302,Duetto nell'opera Elisir d'amore | del M.ro Donizetti
850798481,IT\ICCU\UBO\3882212,I due Foscari Scena e romanza O vecchio cor che batti | G. Verdi
850798483,IT\ICCU\UBO\3882274,"Romanza di Francesca. Francesca da Rimini, opera in 3 atti op. 14 | di F[ederico] B[ertocchi]"
850798484,IT\ICCU\UBO\3882199,"Scena e cavatina Ah! rammento!.. a lui d'accanto, Leonora | di Saverio Mercadante"
850798485,IT\ICCU\MSM\0290230,Ombra seguace | musica di A. Gentili
850798486,IT\ICCU\UBO\3882491,Francesca da Rimini opera in tre atti | di F[ederico] B[ertocchi]
850798487,IT\ICCU\UBO\3882459,Non ti scordar di me! Piccola romanza op. 96 | di Federico Bertocchi
850798488,IT\ICCU\LO1\1376179,Suspiria | Music by A. Gentili
850798489,IT\ICCU\MSM\0290229,Rondò | musica di A. Gentili
850798490,IT\ICCU\PAV\0042610,Jacques de Morgan. La préhistoire orientale | [G. Patroni]
850798491,IT\ICCU\UBO\3882484,Melodia | di Filippi
850798492,IT\ICCU\LO1\1376165,Rondò | Musica di A. Gentili
850798493,IT\ICCU\UBO\3881836,Cavatina nella Betliy [!] | del M. Donizzetti [!]
850798494,IT\ICCU\UBO\3882457,Faust dramma lirico in 5 atti | di C. Gounod
850798495,IT\ICCU\LO1\1376180,Suspiria | [Alberto Gentili]
850798496,IT\ICCU\UBO\3882150,Scena e cavatina Gemma | del M. Donizetti
850798497,IT\ICCU\LO1\1376177,[Serenatina | Alberto Gentili]
850798498,IT\ICCU\UBO\3882276,Francesca da Rimini opera in 3 atti Aria del basso atto 3. scena 3. op. 13 | di F[ederico] B[ertocchi]
850798499,IT\ICCU\UBO\3882240,Scena ed aria d'Amelia nell'opera Un ballo in maschera | di G. Verdi
850798500,IT\ICCU\LO1\1376184,Vocalizzi | [Alberto Gentili]
850798501,IT\ICCU\LO1\1376163,Rondò | musica di A. Gentili
850798504,IT\ICCU\UBO\3886894,Duetto Figlia cara siamo umani | del Sig.r Pietro Generali
850798505,IT\ICCU\UBO\3886343,"La conquista di Oczakof. Sonata militare per cembalo, o pianoforte | del Sig. M.ro Glaven in Vienna"
850798506,IT\ICCU\UBO\3883310,Tema con variazioni per il Piano-Forte | di Niccola Frattesi
850798507,IT\ICCU\UBO\3886049,Finale del Convitato | del sig. Maestro Gazzaniga
850798508,IT\ICCU\UBO\3887011,N. 6 quartetti | del sig. Giuliani
850798509,IT\ICCU\UBO\3886397,"Sinfonia, o Concertone per cembalo, o pianoforte | del sig.r Cristoforo Cruch"
850798513,IT\ICCU\UBO\3885506,Otto variazioni per il pianforte [!] sopra il thema russo | composte da monsieur l’abbé Gelinek
850798515,IT\ICCU\UBO\3886447,"Sinfonia con clarinetto, e corno obligati | del Sig. M.ro Emanuele Guarnaccia"
850798516,IT\ICCU\UBO\3885533,Dodici variazioni per Piano Forte | del signor maestro Gelinek
850798518,IT\ICCU\UBO\3886897,Quale smania al core io sento. Aria con violoncello obbligato | del Sig. M.ro Emanuele Guernaccia
850798520,IT\ICCU\UBO\3885988,Variazioni per Piano-Forte | composte dal signor Abbate Gelinek
850798522,IT\ICCU\UBO\3886198,Sinfonia a piena orchestra | del Sig.r Maes. Francesco Gnecco
850798523,IT\ICCU\UBO\3886939,Studio per cembalo o Pian forte | del Sig.r Emanuel Guarnac[c]ia
850798524,IT\ICCU\UBO\3886141,Cara fra un quarto d’ora. Duetto nelle Nozze di Lauretta 1815 | del sig. Maestro Franc[es]co Gnecco
850798527,IT\ICCU\UBO\3886966,Nelle Lacrime d’una vedova Cavatina con parteghini Qual nube de’ suoi sguardi [1815] | Generali
850798528,IT\ICCU\UBO\3885944,Variazioni sul valzon de Hummel | del Sig. Abb.e Gelinek
850798529,IT\ICCU\UBO\3886915,Quale smania al core io sento. Aria con violoncello obbligato | del Sig. M.ro Emanuele Guernaccia
850798532,IT\ICCU\UBO\3886185,"Non vi scordate almeno. Scena, ed aria nella farsa Carolina e Filandro | del Sig.r Ma.o Gnecco"
850798533,IT\ICCU\UBO\3885336,Cavatina Finetta nelle Lagrime d’una vedova Serbo in petto un cor sincero | farsa del sig.r Maestro Generali
850798544,IT\ICCU\UBO\3889611,Storia mesta | musica di L. Frati
850798552,IT\ICCU\UBO\3889806,Conosci tu il paese? Scherzo per Mezzo-Soprano o Baritono | poesia di Lorenzo Stecchetti
850798557,IT\ICCU\UBO\3894213,Aria Agabar [!] Le dirai che io serbo ancora negli Arabi nelle Gaglie [!] | del sig.r Maestro Giovanni Pacini
